UMAP 1,UMAP 2,UMAP 3
10.702284,-11.132709,-3.4886813
10.842217,-11.003767,-2.9522324
-9.5293,10.090104,0.3222769
2.9450417,2.2531166,-3.8795266
1.5808482,8.9646015,-8.436575
-10.180971,-6.8305373,-2.1681612
16.677713,9.715475,-1.5173188
10.8312,-11.263725,-3.131364
10.933823,-11.296128,-3.0845187
10.58609,-11.247893,-3.150106
10.882157,-11.167327,-3.2419221
9.150354,13.555962,3.2911012
8.746522,14.577895,4.109161
8.874189,14.512826,3.1648045
8.817949,14.511698,4.1413565
8.282973,13.208449,3.9849412
9.827198,13.743322,3.6033597
8.92586,13.64504,3.1076195
9.035492,13.809567,3.6270473
-8.930768,10.252188,0.35440788
4.2949843,10.789265,-7.555522
-4.480408,4.9189262,11.710914
-7.913299,13.314067,8.118992
-5.413555,14.251375,0.6475802
-0.7085577,-7.8153415,8.867314
-0.7087456,-7.8155484,8.867809
10.492192,10.956083,-11.64243
-2.8144622,-4.3072133,8.276315
10.515048,17.917076,-7.2760243
-10.194952,-6.849768,-2.1761875
16.76032,9.79945,-1.479591
10.6057,-11.141328,-3.2916157
10.939476,-10.967394,-3.5433166
10.84045,-10.880027,-3.2285576
10.909384,-10.999059,-3.0689106
10.747911,-11.039308,-3.3174846
-9.190566,10.265034,0.16409756
-10.47197,1.6531212,-9.220197
-7.366317,-7.6161838,16.009804
-11.588295,-4.9925017,-9.237409
1.80356,10.621376,-16.306719
1.9803939,15.396528,-15.109187
-7.31395,2.4639833,-3.3205628
-12.116819,8.0621,-12.774597
13.2589035,7.6996627,-13.310854
2.8225403,-8.552012,-16.748535
8.916372,6.0465007,-16.600304
19.054703,8.843423,-15.879723
7.0820575,14.571221,-16.557247
19.213972,-2.4855964,11.428371
7.036919,-8.483586,16.38962
4.803121,20.171202,-10.8813505
4.844243,20.215763,-10.917841
-9.168489,10.393085,0.34106475
-4.219589,5.181718,11.982649
22.200611,9.020813,-3.475646
4.9029846,-1.4210275,15.696505
8.533681,9.039688,-5.008293
-10.962015,6.5117455,13.852499
20.359056,1.1100137,-8.0882635
21.108648,-0.8435236,-14.056865
12.4898815,-0.09454823,-14.550975
7.6744747,-11.416547,12.4160385
-1.6188782,10.684967,16.992025
8.908496,13.883311,2.7007558
8.640983,14.176057,3.3929493
9.0737095,14.245012,3.9395833
8.566151,14.092164,3.3826578
9.230883,13.868958,4.2948794
9.101551,13.71913,3.5667584
-9.703398,10.384934,0.56161284
-4.2365804,5.061281,11.861594
13.665368,1.6501064,2.954088
7.0151978,-0.03829704,-3.2468512
-0.8309254,8.201893,-3.9947023
-10.900892,6.5435534,13.880538
20.366163,1.11722,-8.081224
21.138859,-0.8116217,-14.05696
12.379147,-0.23570076,-14.505117
7.6488733,-11.373591,12.442282
-1.5503664,10.65191,16.785393
9.0977955,14.332202,3.8873415
8.426457,13.057747,3.6596158
9.178689,14.12109,2.6993034
9.312406,13.765319,2.78806
9.288451,13.530547,3.0223255
8.673485,13.9612255,2.6366847
-9.237924,10.213601,0.26504064
-10.4709425,1.6528001,-9.219099
4.832654,5.954144,-17.257298
0.5079408,15.757882,-3.977202
1.8011407,10.618976,-16.304401
1.9692568,15.385395,-15.120066
8.250674,-0.9083132,-0.8306663
-12.129132,8.049426,-12.786591
13.290056,7.730567,-13.279847
2.820315,-8.554218,-16.74631
8.881326,6.081518,-16.5652
19.033836,8.822639,-15.900326
7.0881557,14.564627,-16.56221
19.232803,-2.5045326,11.447252
7.0251865,-8.471915,16.401365
4.868085,20.233423,-10.943287
4.7923055,20.162012,-10.867914
-9.341669,9.992392,0.60623276
16.966185,14.366792,-9.988695
9.1117735,-1.1361127,0.8907197
11.376814,16.230864,-10.751306
4.8433695,5.1008925,-2.493607
7.908193,-0.7020006,0.20046325
-3.4549167,-14.386818,-10.200081
19.223692,3.847049,9.440337
1.733541,-8.590294,13.987053
-11.064148,-8.081761,-2.6403935
-1.5216458,10.632271,16.805592
9.339734,14.083724,3.7778661
8.848119,14.322543,3.9611602
9.334017,13.431376,2.980089
8.901562,13.728649,2.6174119
8.439497,14.093376,3.5219898
8.127928,13.498017,3.3190637
-9.395185,10.025499,0.8006906
-4.3299975,5.149211,11.909294
22.184046,9.04111,-3.4555573
4.9029007,-1.4219476,15.693402
-0.72650343,0.100355655,-2.9055533
-10.951523,6.5227337,13.955652
-2.4175065,0.54184014,17.222416
21.130236,-0.8280267,-14.063274
12.544598,-0.054073635,-14.607102
7.59878,-11.32198,12.477145
6.3855357,3.4539118,-7.089069
-2.6273704,-3.1641684,-11.171315
8.9061365,14.215217,3.434787
9.022897,13.060168,3.2993124
9.031389,14.439164,3.1998153
9.37172,13.841099,3.3744478
8.598536,13.920307,2.8147738
-9.13933,10.624376,0.2036646
-10.478984,1.6523017,-9.227129
-7.3623285,-7.6122217,16.005808
-11.583954,-4.98812,-9.233047
1.8137367,10.631653,-16.316936
1.9660829,15.382278,-15.123136
-7.317642,2.460451,-3.3168612
-12.129135,8.049445,-12.786624
13.266897,7.707308,-13.303139
2.8282647,-8.546277,-16.754263
8.89236,6.0706263,-16.57709
19.041964,8.8306875,-15.892136
7.0885596,14.564265,-16.562551
19.261705,-2.5334458,11.476167
7.0420337,-8.488818,16.384426
4.8701296,20.23924,-10.929137
4.8335385,20.195993,-10.91769
-9.402391,10.050287,0.4969281
16.78802,14.226288,-9.817555
-0.75577706,4.4029217,3.0688572
-0.7572151,4.4029727,3.0677543
-6.6252384,-5.7349825,6.2827973
6.345128,5.316552,11.656802
8.346136,-2.2023273,12.808245
-4.123587,-11.402944,-7.81576
11.248135,-16.71633,6.1723623
-4.539331,-0.60052335,-12.401219
19.58068,-6.559429,4.2576647
11.232849,-16.701077,6.1876974
6.3835382,5.2779083,11.695376
1.1938027,-15.168744,1.2673599
-4.1863847,-11.339154,-7.880392
11.279808,-16.748037,6.1407413
19.512564,-6.6269283,4.3253427
-9.598425,10.147414,0.36371857
-0.98131263,-10.534128,0.20514616
4.8326836,5.9541283,-17.257252
0.50821567,15.755215,-3.9776807
-3.0435169,11.545478,9.48185
7.396086,-0.49674833,-2.032045
7.396968,-0.49733788,-2.0307457
20.551882,-3.0261865,-1.9082379
13.818537,-1.7017772,13.950743
9.656432,2.5166886,-3.6208816
6.8688817,-9.747735,11.21617
6.8691015,-9.748163,11.216514
15.744178,-4.2482796,10.021945
5.6453977,0.79373765,-13.464936
-2.5075815,-3.2793655,-11.046955
8.060924,13.611814,3.0420132
8.945756,13.745122,3.1516733
-8.937163,10.133314,0.41366458
4.3016825,10.793777,-7.550414
-7.3727117,-7.6225686,16.016209
-7.9075766,13.308647,8.113224
-5.413924,14.250995,0.64770824
8.263883,4.7604938,-3.6497092
-0.7211896,-7.802881,8.854928
10.494942,10.953396,-11.645261
-2.8245633,-4.315773,8.2677555
10.513767,17.915762,-7.2774663
-10.186266,-6.8380203,-2.171328
16.745361,9.7842,-1.4839907
10.956738,-10.960455,-3.1184576
11.017831,-11.3264475,-3.3078613
10.760429,-11.315379,-3.4129226
10.870839,-10.974535,-3.310891
10.5671215,-11.188169,-3.2539263
-9.091073,10.548252,0.45078167
16.967655,14.36759,-9.9900465
9.1092825,-1.1350989,0.8880942
11.3768215,16.230858,-10.751306
-1.552931,0.029564122,-3.1433516
13.449641,4.1457505,0.7139794
-3.4538314,-14.387783,-10.198955
19.24681,3.8701158,9.427385
1.6679034,-8.656006,14.052851
-10.970198,-8.00696,-2.577696
-1.4032992,10.606062,16.800726
8.952506,13.422318,3.1937408
9.28044,14.162939,3.9427588
8.757338,14.033342,3.7946398
9.032598,14.912836,3.3468325
8.163647,14.217299,4.104978
9.253411,14.043956,3.0762966
-9.266812,9.976709,0.6196952
-4.1737623,5.233302,12.03169
22.184832,9.04042,-3.4565468
-4.968803,14.853273,6.6264544
1.7173046,3.6636202,-0.49885842
-10.871722,6.546873,13.886594
20.36082,1.111989,-8.086564
21.045042,-0.7813725,-13.981364
12.426613,-0.20553118,-14.536077
7.600085,-11.338821,12.507715
-1.4746311,10.485828,16.931879
9.035231,14.778509,3.6387987
8.886943,13.20878,3.79544
9.2246275,13.930901,4.3048034
9.016377,13.04833,3.2413294
8.9522,13.519103,3.2311158
9.419397,13.733922,3.7709816
-9.141811,10.459324,0.07717221
-4.284514,5.098276,11.843648
22.195196,9.024447,-3.471681
-4.968684,14.853218,6.626379
1.7343849,3.6806297,-0.48184896
-10.86272,6.6088157,13.905387
20.354376,1.1055577,-8.093085
21.110413,-0.84742814,-14.068041
12.596476,-0.016503422,-14.6866665
7.6546283,-11.365731,12.437586
-1.4806751,10.471787,16.94804
8.758822,13.516212,2.95429
9.172517,14.659455,4.0047383
9.959959,14.337181,3.4740162
9.375095,13.293752,4.3612394
8.463388,13.812027,3.2600176
8.520325,14.256161,3.6733005
-8.988777,10.26099,0.15060422
-4.278793,5.212381,11.882957
8.75027,2.084205,7.0055447
4.6845126,-0.91322845,15.004357
4.999793,4.9848566,-2.9121094
-4.1013083,-11.420795,-7.797564
-2.7483532,-11.427132,5.3959713
19.30734,3.9303904,9.54776
1.7204814,-8.603623,14.000471
-10.970811,-7.987627,-2.52528
-1.7447343,10.461481,16.906631
8.476154,13.578737,3.435648
8.295465,13.183349,3.9910715
8.745001,14.475854,3.1070232
8.968306,13.2110405,3.3738003
8.8364105,13.234274,3.7815437
9.653184,14.46444,2.8385174
-9.008557,10.064021,0.101010196
-4.2228985,5.135104,11.948436
13.642328,1.6277882,2.9311793
7.016016,-0.039443914,-3.2440507
4.83197,5.0825434,-2.1849968
-10.90767,6.556287,13.910149
-2.4215586,0.53776276,17.21843
20.95593,-0.84956473,-13.494082
11.861372,-3.6395323,3.1043801
-10.47794,-7.265352,-2.2954109
-1.4828523,10.457464,16.987232
5.542384,0.8660924,-13.375247
-2.584891,-3.249196,-11.062646
8.398705,14.778166,3.3415227
8.859828,14.766542,3.5502715
9.242936,14.283663,3.713274
9.868034,14.039161,4.088467
-9.170475,9.613196,0.6165329
-9.306456,5.671543,-8.086426
-1.3320047,-5.457435,-3.3777356
-5.4374666,15.123817,7.1330833
-2.8519304,4.6353335,1.671805
-1.9993024,-4.3634915,1.3376555
4.9637575,-3.3508391,6.138933
0.3618157,0.2613224,4.046591
-2.8842072,-4.3806605,8.205685
10.506014,17.90803,-7.2854447
11.827078,-3.605883,3.1368334
17.05116,10.095997,-1.3631067
10.9631405,-10.963765,-3.239148
10.746288,-11.147127,-3.529555
10.983823,-11.106377,-3.1634765
10.784551,-11.222191,-3.5314023
10.957539,-11.314438,-3.2930133
-9.462293,10.182545,0.26479268
11.203127,-3.249538,8.368744
14.719559,6.2700305,16.700844
3.3392744,-6.042563,-7.70609
2.5434077,-3.9004698,2.391583
-2.5336645,0.05450698,1.4983579
10.671715,10.779565,-11.8232355
-2.4229677,0.5363813,17.21695
21.179058,-0.8729498,-14.136821
12.425682,-0.20436236,-14.531737
7.5575075,-11.458427,12.518543
15.696676,-4.296207,9.974105
5.561171,0.8584011,-13.392925
-2.524685,-3.2778974,-11.064671
8.80622,14.145424,3.6539638
9.37646,14.063293,2.6884031
9.558657,14.596761,3.3707075
-9.45927,10.191464,0.3300756
-0.6293644,11.5917845,-10.304732
20.580833,-2.997381,-1.8794452
13.792405,-1.6757367,13.924563
4.578391,-1.4040099,-8.860274
1.5790378,8.963869,-8.435873
16.575296,9.611295,-1.5860914
-4.51175,-0.62879294,-12.3752
10.976661,-10.926775,-3.5165644
9.242796,13.613685,2.969795
9.7915745,13.44113,3.1895983
8.603768,13.474771,3.0011384
9.524953,13.491642,3.0503967
8.360339,13.944901,3.2807512
7.952116,13.99852,3.460738
8.8913965,13.212595,3.5799372
8.005513,14.034928,3.5094516
-9.678926,10.339895,0.5358664
16.969366,14.369831,-9.991872
9.110387,-1.1355128,0.88928914
11.376828,16.230844,-10.751317
-1.565777,0.042258818,-3.1560786
13.449078,4.146306,0.7133737
7.9034796,-0.6997498,0.19967572
-3.4536338,-14.38792,-10.198696
19.161001,3.7843795,9.404345
-10.976486,-8.010479,-2.564273
-10.910012,-7.9287276,-2.4907446
17.20882,-10.310008,-0.76088333
8.7156315,13.959313,3.4026337
9.031652,13.132194,3.4350665
9.445756,14.264117,3.2983503
9.173337,13.991278,3.6193116
9.070714,14.246264,3.9332178
-9.025262,10.081493,0.25604096
-4.3532934,5.135737,11.868618
-7.9136295,13.314318,8.119295
0.5071365,0.31244296,3.1059828
-5.413491,14.251409,0.64755976
3.3712854,10.365317,-8.077062
13.812273,-1.6957897,13.944131
20.52086,-3.0567815,-1.938898
-0.6069043,11.61619,-10.32916
-0.5926704,11.636845,-10.349838
-1.5893507,10.533381,16.851377
9.127124,13.8333235,3.6979172
7.9102407,14.047271,3.5121734
9.777494,13.678545,2.8065631
9.599633,14.142978,2.7196655
8.57746,13.974825,4.2539086
9.4052305,14.105685,2.7033114
-9.234021,10.156379,0.6971538
-11.331342,-2.700841,3.685184
-11.484691,-2.6363611,3.5842803
16.696873,-8.386192,-10.856777
-6.316637,-5.7973304,7.1182175
8.367369,-2.2241318,12.834565
-5.4320407,11.450231,-15.165605
16.204332,5.1584134,-4.8154316
1.208902,-15.183913,1.2825145
-4.125161,-11.397448,-7.820611
11.157353,-16.625593,6.2631736
19.55892,-6.5783567,4.276397
10.054554,-13.240634,-9.790708
-5.4704633,17.528713,-8.067055
-5.3974175,17.318197,-7.8795357
-5.3620815,17.463545,-8.0343275
13.596332,17.834698,-15.905521
-8.903218,10.179452,0.5119563
-0.63812584,11.583875,-10.296776
20.564325,-3.0139215,-1.8959558
13.808337,-1.6917007,13.940578
1.7960829,3.7419767,-0.42222852
1.582065,8.965854,-8.43555
16.523188,9.558946,-1.6257887
-4.518722,-0.62183005,-12.381292
10.803674,-11.034927,-3.1894124
8.896385,13.962902,2.6543646
9.091081,13.444793,3.051512
8.768446,14.333048,3.2002134
8.867656,13.538353,3.4623363
8.403265,13.945233,2.9915977
9.600219,14.507026,3.0742257
8.522531,14.374208,3.3383138
8.570062,13.207977,2.6667576
-9.421033,10.063019,0.36458743
-0.60948676,11.611967,-10.324898
20.569113,-3.009049,-1.8911196
13.793002,-1.6763314,13.92517
4.578384,-1.4039954,-8.860256
1.5772558,8.962367,-8.436911
16.54092,9.576738,-1.6164671
-4.526948,-0.6118658,-12.387356
10.972174,-10.913825,-3.383379
8.516624,13.460143,3.2636957
8.380381,13.815525,3.1694071
8.667158,13.7738695,3.6532576
8.481122,13.142077,3.4860795
9.962064,14.212157,3.5172658
8.418007,14.805946,3.3569376
8.529892,13.797763,3.6397462
9.654857,14.512237,3.112308
-9.349915,9.941734,0.14868465
16.965649,14.366214,-9.9882345
9.109156,-1.135016,0.8880758
11.376832,16.230858,-10.751318
-1.5463246,0.023246102,-3.1369011
13.4494295,4.145912,0.7137822
7.9043813,-0.7001071,0.20151228
-3.4543068,-14.387333,-10.199408
19.231808,3.8552856,9.404459
-10.979472,-7.998476,-2.5577786
-10.960382,-7.976757,-2.5343816
17.236387,-10.282674,-0.73346084
8.349262,13.067797,3.5770557
8.868251,13.900601,3.7193673
8.542138,14.499421,3.8276474
8.42047,13.61663,3.680727
8.736445,14.143613,4.3805847
-8.9921665,10.387806,0.23632054
-4.3406396,5.1279035,11.863435
8.928022,2.2212577,6.8445387
-5.0091233,14.883247,6.6686234
1.7315106,3.6779327,-0.48583835
-10.903985,6.5710454,13.920026
20.353117,1.1043705,-8.094217
21.100252,-0.8911388,-14.123226
12.438525,-0.20433162,-14.5410185
7.534037,-11.45023,12.555033
-1.6563563,10.572991,17.086233
8.215366,14.2376795,4.0884514
8.973194,14.164396,3.9425008
8.46272,13.786345,3.3159735
8.744618,14.156442,3.4966419
9.518425,13.890669,2.6856017
8.776452,14.464395,3.4466486
-8.866602,10.207551,0.4602122
14.719936,6.270356,16.701183
3.3189857,-6.0688963,-7.687771
-16.012133,4.0720973,2.9231658
2.9011858,15.782647,-11.831992
23.247477,2.429096,1.0494415
-2.7498434,-11.428965,5.397658
19.156029,3.7792819,9.412112
1.7094607,-8.613972,14.010759
-10.947397,-7.965549,-2.5243483
-1.736425,10.540128,17.073494
9.506079,13.42689,2.923897
9.010968,13.735948,4.0979376
8.506539,13.222104,3.4069178
7.9141183,14.023578,3.45699
8.611614,13.429725,4.113009
9.840802,13.787736,3.5207305
-9.235852,10.3419485,0.8242166
-9.306162,5.6719046,-8.086184
-1.3320214,-5.4574475,-3.3777373
-5.437629,15.129717,7.132939
-2.851967,4.635396,1.6718689
-1.9993466,-4.363506,1.3376437
4.9637637,-3.3508594,6.138947
0.35584128,0.25052336,4.0401726
-2.889473,-4.3859453,8.200436
10.51459,17.916624,-7.2769465
11.821584,-3.60033,3.1424665
17.049387,10.094229,-1.365129
10.909625,-10.964194,-3.5041108
10.833365,-11.31173,-3.401498
10.855493,-11.071311,-3.4933822
10.811115,-11.076365,-3.2654004
10.968457,-11.349238,-3.2195296
-9.50086,10.247406,0.16908194
7.776379,-3.391947,-17.37302
2.9727497,-10.410166,-8.406058
-16.025772,4.0596023,2.9105663
2.914024,15.794503,-11.818784
23.231571,2.412585,1.0330582
-2.7791548,-11.45822,5.4268665
19.179413,3.8029816,9.477163
1.7273161,-8.5960455,13.992808
-11.022319,-8.032964,-2.5996437
-1.5337156,10.496343,17.072762
8.639773,14.243292,3.257303
8.781046,13.714778,4.135337
9.151022,13.4019985,4.1636558
8.124103,13.504045,3.2983654
9.049621,14.337087,3.2831707
9.440121,13.6800785,3.6457374
-8.987612,10.319443,0.08504904
4.3019633,10.796212,-7.549577
-4.325421,5.135204,11.868987
13.439217,1.4605528,2.7317219
1.8147978,10.6326275,-16.31645
-7.307345,2.4695103,-3.3189313
21.04346,-0.8275368,-13.908369
20.368692,1.1196998,-8.07865
21.110823,-0.77458256,-13.9783745
12.451785,-0.14922018,-14.53165
7.739514,-11.281291,12.355651
15.734695,-4.257188,10.012853
10.585556,-11.017705,-3.3539634
9.332368,13.314496,3.1147866
9.5662365,13.460952,3.033042
9.26775,14.307722,3.0870037
8.657163,13.887212,4.2745414
-9.11339,9.960208,0.5944985
-4.297243,5.3926635,11.626735
16.594412,-8.284615,-10.759712
16.601059,-8.290036,-10.767682
4.898254,5.061736,-2.6213036
-5.6548786,19.299809,3.61201
-2.7742329,-11.453267,5.4220576
19.13926,3.7624924,9.442977
1.6091096,-8.714522,14.111294
-11.041376,-8.061024,-2.6245785
-1.5854387,10.504411,16.908667
-5.706215,19.350655,3.6256685
-5.67734,19.322197,3.618826
-5.6871686,19.331406,3.6093862
-5.6626,19.307566,3.6289537
-5.6882386,19.332716,3.606123
-5.708019,19.35289,3.58618
-9.017651,10.005391,0.13579233
-11.3033,-2.7547004,3.6599848
-11.307374,-2.733572,3.673839
16.643661,-8.333575,-10.808871
-0.84903926,3.5259702,-5.496648
8.137127,-1.9798789,12.599904
-5.5748286,11.596416,-15.012239
16.118103,5.073009,-4.9001465
1.178932,-15.153831,1.2524506
-4.0578504,-11.458037,-7.755123
11.258795,-16.727013,6.161725
19.566412,-6.5714526,4.2696805
10.158589,-13.344705,-9.894949
-5.4605064,17.468622,-7.9493923
-5.253991,17.244696,-7.999965
-5.4743276,17.5146,-8.058547
13.675274,17.755741,-15.826536
-9.061399,10.326191,0.3728885
-4.349107,5.0353622,11.80282
22.188103,9.037788,-3.4593954
-4.9838266,14.865821,6.641555
1.7507689,3.6970346,-0.465882
-10.888846,6.547337,13.928645
20.361137,1.112395,-8.086277
21.111673,-0.7306774,-13.948368
12.432074,-0.21228662,-14.547455
7.7442513,-11.36476,12.351818
-1.4553099,10.68616,16.747868
9.320579,13.259801,3.445909
9.327091,13.608922,3.2644093
9.794014,13.73478,3.6264935
8.30827,14.020999,3.5962157
8.906064,13.252513,2.9840274
9.385512,13.401874,2.9692364
-9.218385,10.345383,0.94565094
-0.61307675,11.608292,-10.321259
20.55602,-3.0222135,-1.9042245
13.8367195,-1.7200412,13.968886
2.484932,8.238668,-1.7552941
-3.949232,17.366123,-5.4073453
-3.9495845,17.366117,-5.407794
16.558228,9.594106,-1.6021286
10.85085,-11.279807,-3.2156916
8.3561325,13.372218,3.4249966
8.980674,13.678577,3.6848855
8.782747,14.660525,3.693059
9.732165,13.672503,2.71402
9.0729265,14.574866,3.104618
9.131773,14.556215,3.7609892
8.453707,14.811345,3.3328168
9.423351,13.575149,2.721006
-9.497032,10.216133,0.14992039
11.203125,-3.249543,8.368732
14.714992,6.265492,16.696299
3.35363,-6.0278916,-7.720399
2.533783,-3.8943944,2.3818204
-2.5362105,0.05200406,1.4959139
10.6627655,10.788333,-11.81427
-2.3701072,0.5892244,17.269855
21.078247,-0.82224816,-14.000961
12.655053,0.045551505,-14.7412
7.5678444,-11.4017725,12.5151415
15.727802,-4.2645,10.00571
5.5004725,0.9220155,-13.415428
-2.5584636,-3.2742307,-11.07083
9.220782,13.183553,3.8889868
9.110967,14.1556015,3.192907
8.485414,13.853508,3.9087687
-9.161863,9.818122,0.07421517
-4.323179,5.1276937,11.887887
22.172644,9.058924,-3.437231
4.9049873,-1.4185371,15.691942
-0.735952,0.11072298,-2.9155316
-10.834097,6.6185503,13.92704
-2.76478,-11.443778,5.4125566
19.328226,3.9515224,9.438585
1.6913244,-8.632533,14.029274
-10.96395,-7.983026,-2.546811
-1.6103009,10.732504,16.875248
5.6715956,0.7648011,-13.504945
-2.556475,-3.2531164,-11.094532
9.624664,13.676933,3.7379436
8.650701,14.214912,2.9419382
8.851951,14.552835,4.110657
9.316267,13.09468,3.1824064
-9.440581,10.19122,0.41312307
-11.370682,-2.7516198,3.650733
-11.255542,-2.5764813,3.8354719
16.668293,-8.358729,-10.837307
7.572223,3.4178758,1.664557
8.322885,-2.1784227,12.784541
-5.4384933,11.454236,-15.159637
16.187748,5.141935,-4.831868
1.1796203,-15.154658,1.2532483
-4.050953,-11.469267,-7.746681
11.199615,-16.667788,6.220842
19.582624,-6.5600142,4.2602553
10.143332,-13.329452,-9.87987
-5.327787,17.438469,-8.06693
-5.51233,17.381832,-7.8120766
-5.457841,17.39718,-7.8443894
13.649133,17.781889,-15.8527
-8.978641,10.03443,0.31633532
16.96324,14.363796,-9.985771
9.097845,-1.1293266,0.8770689
11.3769245,16.231077,-10.751605
-1.5661653,0.041783527,-3.1559153
13.449483,4.145881,0.7138488
-3.4518342,-14.389469,-10.19636
19.362398,3.9852037,9.596761
1.6756048,-8.648327,14.045025
-10.973822,-7.9921803,-2.5271997
-1.4943932,10.673191,16.765198
9.792981,13.720368,3.6353667
9.838633,13.910392,3.291257
8.8105955,14.46318,2.7975407
8.072121,13.948698,3.8573775
9.015199,14.230512,3.617927
9.856632,13.4416275,3.2223675
-9.264826,10.210796,0.21596575
4.2972674,10.79098,-7.554082
-4.428225,4.9778123,11.763953
-7.913082,13.313939,8.118579
-5.413516,14.2514,0.6475647
-0.71005905,-7.814004,8.865418
-0.7095426,-7.8148026,8.866012
10.467704,10.9805975,-11.618029
-2.8130608,-4.3045173,8.278929
10.522508,17.924543,-7.268657
-10.174154,-6.8318877,-2.1550274
16.756258,9.795224,-1.4794656
10.536176,-11.108917,-3.2820156
10.946468,-11.335911,-3.2956893
10.826262,-11.305182,-3.22004
10.72741,-10.996724,-3.1050127
10.830213,-10.957357,-2.9296622
-9.536451,10.342255,0.5262634
16.685846,9.723314,-1.5132958
9.192592,13.409338,4.156247
8.208105,13.721767,3.135335
-6.6402044,-0.30679405,-14.679736
8.478071,13.653797,2.6642697
9.272917,13.153691,3.6361601
9.088449,14.206103,3.6615028
8.155454,14.478754,3.8282392
8.681658,14.618741,3.0261862
9.100791,13.365059,3.2824178
8.8824415,13.869074,3.9353895
8.491753,13.658749,2.7515697
9.845927,13.457654,3.1990507
9.115669,14.792485,3.617421
8.905709,13.558838,3.0190823
9.3969965,14.1321125,3.4863405
-9.704316,10.380148,0.5566387
-10.464521,1.6547275,-9.212683
-4.3951116,5.018423,11.791444
13.445607,1.4620607,2.7157314
1.8128004,10.630577,-16.314852
7.5623336,-0.5974307,-1.7406546
7.924824,-0.73814785,-1.133039
-12.097818,8.080762,-12.755276
13.272536,7.7130914,-13.297334
2.8243089,-8.55025,-16.750305
8.8993845,6.063598,-16.583868
19.041677,8.830424,-15.8927965
7.0799823,14.57334,-16.555256
19.220749,-2.4925244,11.435206
7.0363503,-8.483088,16.389463
4.855332,20.22412,-10.896492
4.8053594,20.1756,-10.884785
-9.1641035,10.263269,0.4462935
2.9451144,2.2530866,-3.879571
1.5668616,8.952232,-8.446552
-10.180511,-6.830118,-2.1676877
16.698341,9.736049,-1.4971337
10.842579,-11.255241,-3.4653606
10.982299,-11.157464,-3.306394
10.852819,-11.293013,-3.5661662
10.798996,-10.940462,-2.9531944
8.989394,14.137383,3.3602602
9.452763,14.423744,3.8743606
9.403748,13.117459,3.282359
8.3425045,14.548633,2.8444095
9.212738,12.999732,3.5936062
8.570631,13.653036,3.0503387
8.784027,14.107053,4.357201
9.158176,13.491801,2.6206896
-9.691461,10.414055,0.49524373
-4.292143,5.159558,11.91812
22.198015,9.027318,-3.4698026
-4.9721165,14.855653,6.6299424
1.7365884,3.6827,-0.47960436
-10.911261,6.547153,13.892161
20.358713,1.109802,-8.088656
21.091097,-0.8923057,-14.114578
12.380252,-0.26692897,-14.497395
7.7388234,-11.385011,12.357747
-1.4801472,10.685825,16.749447
9.073415,14.452463,3.3794067
9.609183,14.15866,3.2999387
8.314266,13.192285,3.9738028
9.40514,13.284838,4.347537
8.06397,13.7950115,2.9739969
9.246508,14.333115,3.0487912
-9.174593,10.599692,0.2829607
-0.9813174,-10.534142,0.20515375
-7.36969,-7.6195574,16.013178
-11.588435,-4.9926534,-9.237554
-3.0552607,11.557144,9.470088
9.285134,-2.583452,-6.5724225
-7.1980658,2.5768595,-3.422179
10.80749,10.646031,-11.959983
-2.3027298,0.6564801,17.33753
21.135952,-0.7880837,-13.991613
12.431368,-0.17400824,-14.494202
7.688253,-11.337635,12.395233
15.722033,-4.2702956,9.999914
5.602793,0.80753714,-13.383658
-2.5809138,-3.214502,-11.100297
9.36007,14.347567,3.817392
9.066959,13.06618,3.728687
-9.12708,10.627053,0.19960451
7.789024,-3.4045188,-17.360342
2.974985,-10.414237,-8.401366
-16.0095,4.0756907,2.9267628
2.8747454,15.754384,-11.857997
23.215881,2.3955874,1.0163019
-2.9052706,-11.583791,5.553222
19.184433,3.8077445,9.462354
1.710097,-8.613717,14.01053
-11.001655,-8.014559,-2.5669327
-1.4568475,10.685487,16.745384
8.63342,14.30273,3.1452112
8.172616,14.1677,4.067992
9.092102,14.008419,3.610755
8.517433,13.124188,3.5716636
9.612425,14.193575,2.741143
8.899577,14.224759,4.0132694
-9.007006,10.045125,0.74505615
3.740748,9.861039,-7.8544517
-1.3320155,-5.4574533,-3.3777378
-5.437037,15.121358,7.1327224
1.2409177,-4.164634,-2.8142157
0.55072194,0.4546307,2.4575257
2.944649,2.252524,-3.879266
0.3551041,0.23893872,4.0295744
-2.895393,-4.3918524,8.1944685
10.503229,17.905169,-7.292192
11.81672,-3.5955465,3.147023
17.056347,10.101317,-1.3593087
10.763826,-11.256239,-3.3556087
10.863159,-11.092208,-3.4782774
10.805102,-10.933096,-2.9774299
10.736543,-11.175919,-3.3057737
10.939668,-11.066417,-3.2516296
-9.497976,10.13686,0.15325484
-11.365577,-2.5517612,3.8349912
-11.305576,-2.4637728,3.8831956
16.636404,-8.326232,-10.812185
-6.316456,-5.792999,7.1234775
8.369267,-2.2261658,12.807021
-5.4336557,11.461434,-15.164413
16.204788,5.158991,-4.8151608
1.2918754,-15.266879,1.3654681
-4.0606074,-11.4621,-7.7568393
11.273396,-16.7416,6.147098
19.532928,-6.6065035,4.304883
10.146794,-13.33289,-9.88265
-5.4710894,17.399519,-7.887547
