UMAP 1,UMAP 2,UMAP 3,Cluster
7.016016,-0.039443914,-3.2440507,1
4.83197,5.0825434,-2.1849968,1
-10.90767,6.556287,13.910149,0
-2.4215586,0.53776276,17.21843,4
20.95593,-0.84956473,-13.494082,1
11.861372,-3.6395323,3.1043801,1
-10.47794,-7.265352,-2.2954109,2
-1.4828523,10.457464,16.987232,4
5.542384,0.8660924,-13.375247,1
-2.584891,-3.249196,-11.062646,1
8.398705,14.778166,3.3415227,3
8.859828,14.766542,3.5502715,3
9.242936,14.283663,3.713274,3
9.868034,14.039161,4.088467,3
-9.170475,9.613196,0.6165329,0
-9.306456,5.671543,-8.086426,2
-1.3320047,-5.457435,-3.3777356,2
-5.4374666,15.123817,7.1330833,2
-2.8519304,4.6353335,1.671805,2
-1.9993024,-4.3634915,1.3376555,2
4.9637575,-3.3508391,6.138933,1
0.3618157,0.2613224,4.046591,2
-2.8842072,-4.3806605,8.205685,2
10.506014,17.90803,-7.2854447,1
11.827078,-3.605883,3.1368334,1
17.05116,10.095997,-1.3631067,1
10.9631405,-10.963765,-3.239148,1
10.746288,-11.147127,-3.529555,1
10.983823,-11.106377,-3.1634765,1
10.784551,-11.222191,-3.5314023,1
10.957539,-11.314438,-3.2930133,1
-9.462293,10.182545,0.26479268,0
11.203127,-3.249538,8.368744,1
14.719559,6.2700305,16.700844,4
3.3392744,-6.042563,-7.70609,1
2.5434077,-3.9004698,2.391583,1
-2.5336645,0.05450698,1.4983579,2
10.671715,10.779565,-11.8232355,1
-2.4229677,0.5363813,17.21695,4
21.179058,-0.8729498,-14.136821,1
12.425682,-0.20436236,-14.531737,1
7.5575075,-11.458427,12.518543,4
15.696676,-4.296207,9.974105,4
5.561171,0.8584011,-13.392925,1
-2.524685,-3.2778974,-11.064671,1
8.80622,14.145424,3.6539638,3
9.37646,14.063293,2.6884031,3
9.558657,14.596761,3.3707075,3
-9.45927,10.191464,0.3300756,0
-0.6293644,11.5917845,-10.304732,1
20.580833,-2.997381,-1.8794452,1
13.792405,-1.6757367,13.924563,4
4.578391,-1.4040099,-8.860274,1
1.5790378,8.963869,-8.435873,1
16.575296,9.611295,-1.5860914,1
-4.51175,-0.62879294,-12.3752,1
10.976661,-10.926775,-3.5165644,1
9.242796,13.613685,2.969795,3
9.7915745,13.44113,3.1895983,3
8.603768,13.474771,3.0011384,3
9.524953,13.491642,3.0503967,3
8.360339,13.944901,3.2807512,3
7.952116,13.99852,3.460738,3
8.8913965,13.212595,3.5799372,3
8.005513,14.034928,3.5094516,3
-9.678926,10.339895,0.5358664,0
16.969366,14.369831,-9.991872,1
9.110387,-1.1355128,0.88928914,1
11.376828,16.230844,-10.751317,1
-1.565777,0.042258818,-3.1560786,2
13.449078,4.146306,0.7133737,1
7.9034796,-0.6997498,0.19967572,1
-3.4536338,-14.38792,-10.198696,2
19.161001,3.7843795,9.404345,4
-10.976486,-8.010479,-2.564273,2
-10.910012,-7.9287276,-2.4907446,2
17.20882,-10.310008,-0.76088333,1
8.7156315,13.959313,3.4026337,3
9.031652,13.132194,3.4350665,3
9.445756,14.264117,3.2983503,3
9.173337,13.991278,3.6193116,3
9.070714,14.246264,3.9332178,3
-9.025262,10.081493,0.25604096,0
-4.3532934,5.135737,11.868618,2
-7.9136295,13.314318,8.119295,2
0.5071365,0.31244296,3.1059828,2
-5.413491,14.251409,0.64755976,2
3.3712854,10.365317,-8.077062,1
13.812273,-1.6957897,13.944131,4
20.52086,-3.0567815,-1.938898,1
-0.6069043,11.61619,-10.32916,1
-0.5926704,11.636845,-10.349838,1
-1.5893507,10.533381,16.851377,4
9.127124,13.8333235,3.6979172,3
7.9102407,14.047271,3.5121734,3
9.777494,13.678545,2.8065631,3
9.599633,14.142978,2.7196655,3
8.57746,13.974825,4.2539086,3
9.4052305,14.105685,2.7033114,3
-9.234021,10.156379,0.6971538,0
-11.331342,-2.700841,3.685184,2
-11.484691,-2.6363611,3.5842803,2
16.696873,-8.386192,-10.856777,1
-6.316637,-5.7973304,7.1182175,2
8.367369,-2.2241318,12.834565,4
-5.4320407,11.450231,-15.165605,1
16.204332,5.1584134,-4.8154316,1
1.208902,-15.183913,1.2825145,1
-4.125161,-11.397448,-7.820611,2
11.157353,-16.625593,6.2631736,1
19.55892,-6.5783567,4.276397,1
10.054554,-13.240634,-9.790708,1
-5.4704633,17.528713,-8.067055,0
-5.3974175,17.318197,-7.8795357,0
-5.3620815,17.463545,-8.0343275,0
13.596332,17.834698,-15.905521,1
-8.903218,10.179452,0.5119563,0
-0.63812584,11.583875,-10.296776,1
20.564325,-3.0139215,-1.8959558,1
13.808337,-1.6917007,13.940578,4
1.7960829,3.7419767,-0.42222852,1
1.582065,8.965854,-8.43555,1
16.523188,9.558946,-1.6257887,1
-4.518722,-0.62183005,-12.381292,1
10.803674,-11.034927,-3.1894124,1
8.896385,13.962902,2.6543646,3
9.091081,13.444793,3.051512,3
8.768446,14.333048,3.2002134,3
8.867656,13.538353,3.4623363,3
8.403265,13.945233,2.9915977,3
9.600219,14.507026,3.0742257,3
8.522531,14.374208,3.3383138,3
8.570062,13.207977,2.6667576,3
-9.421033,10.063019,0.36458743,0
-0.60948676,11.611967,-10.324898,1
20.569113,-3.009049,-1.8911196,1
13.793002,-1.6763314,13.92517,4
4.578384,-1.4039954,-8.860256,1
1.5772558,8.962367,-8.436911,1
16.54092,9.576738,-1.6164671,1
-4.526948,-0.6118658,-12.387356,1
10.972174,-10.913825,-3.383379,1
8.516624,13.460143,3.2636957,3
8.380381,13.815525,3.1694071,3
8.667158,13.7738695,3.6532576,3
8.481122,13.142077,3.4860795,3
9.962064,14.212157,3.5172658,3
8.418007,14.805946,3.3569376,3
8.529892,13.797763,3.6397462,3
9.654857,14.512237,3.112308,3
-9.349915,9.941734,0.14868465,0
16.965649,14.366214,-9.9882345,1
9.109156,-1.135016,0.8880758,1
11.376832,16.230858,-10.751318,1
-1.5463246,0.023246102,-3.1369011,2
13.4494295,4.145912,0.7137822,1
7.9043813,-0.7001071,0.20151228,1
-3.4543068,-14.387333,-10.199408,2
19.231808,3.8552856,9.404459,4
-10.979472,-7.998476,-2.5577786,2
-10.960382,-7.976757,-2.5343816,2
17.236387,-10.282674,-0.73346084,1
8.349262,13.067797,3.5770557,3
8.868251,13.900601,3.7193673,3
8.542138,14.499421,3.8276474,3
8.42047,13.61663,3.680727,3
8.736445,14.143613,4.3805847,3
-8.9921665,10.387806,0.23632054,0
-4.3406396,5.1279035,11.863435,2
8.928022,2.2212577,6.8445387,1
-5.0091233,14.883247,6.6686234,2
1.7315106,3.6779327,-0.48583835,1
-10.903985,6.5710454,13.920026,0
20.353117,1.1043705,-8.094217,1
21.100252,-0.8911388,-14.123226,1
12.438525,-0.20433162,-14.5410185,1
7.534037,-11.45023,12.555033,4
-1.6563563,10.572991,17.086233,4
8.215366,14.2376795,4.0884514,3
8.973194,14.164396,3.9425008,3
8.46272,13.786345,3.3159735,3
8.744618,14.156442,3.4966419,3
9.518425,13.890669,2.6856017,3
8.776452,14.464395,3.4466486,3
-8.866602,10.207551,0.4602122,0
14.719936,6.270356,16.701183,4
3.3189857,-6.0688963,-7.687771,1
-16.012133,4.0720973,2.9231658,2
2.9011858,15.782647,-11.831992,1
23.247477,2.429096,1.0494415,1
-2.7498434,-11.428965,5.397658,2
19.156029,3.7792819,9.412112,4
1.7094607,-8.613972,14.010759,4
-10.947397,-7.965549,-2.5243483,2
-1.736425,10.540128,17.073494,4
9.506079,13.42689,2.923897,3
9.010968,13.735948,4.0979376,3
8.506539,13.222104,3.4069178,3
7.9141183,14.023578,3.45699,3
8.611614,13.429725,4.113009,3
9.840802,13.787736,3.5207305,3
-9.235852,10.3419485,0.8242166,0
-9.306162,5.6719046,-8.086184,2
-1.3320214,-5.4574475,-3.3777373,2
-5.437629,15.129717,7.132939,2
-2.851967,4.635396,1.6718689,2
-1.9993466,-4.363506,1.3376437,2
4.9637637,-3.3508594,6.138947,1
0.35584128,0.25052336,4.0401726,2
-2.889473,-4.3859453,8.200436,2
10.51459,17.916624,-7.2769465,1
11.821584,-3.60033,3.1424665,1
17.049387,10.094229,-1.365129,1
10.909625,-10.964194,-3.5041108,1
10.833365,-11.31173,-3.401498,1
10.855493,-11.071311,-3.4933822,1
10.811115,-11.076365,-3.2654004,1
10.968457,-11.349238,-3.2195296,1
-9.50086,10.247406,0.16908194,0
7.776379,-3.391947,-17.37302,1
2.9727497,-10.410166,-8.406058,1
-16.025772,4.0596023,2.9105663,2
2.914024,15.794503,-11.818784,1
23.231571,2.412585,1.0330582,1
-2.7791548,-11.45822,5.4268665,2
19.179413,3.8029816,9.477163,4
1.7273161,-8.5960455,13.992808,4
-11.022319,-8.032964,-2.5996437,2
-1.5337156,10.496343,17.072762,4
8.639773,14.243292,3.257303,3
8.781046,13.714778,4.135337,3
9.151022,13.4019985,4.1636558,3
8.124103,13.504045,3.2983654,3
9.049621,14.337087,3.2831707,3
9.440121,13.6800785,3.6457374,3
-8.987612,10.319443,0.08504904,0
4.3019633,10.796212,-7.549577,1
-4.325421,5.135204,11.868987,2
13.439217,1.4605528,2.7317219,1
1.8147978,10.6326275,-16.31645,1
-7.307345,2.4695103,-3.3189313,2
21.04346,-0.8275368,-13.908369,1
20.368692,1.1196998,-8.07865,1
21.110823,-0.77458256,-13.9783745,1
12.451785,-0.14922018,-14.53165,1
7.739514,-11.281291,12.355651,4
15.734695,-4.257188,10.012853,4
10.585556,-11.017705,-3.3539634,1
9.332368,13.314496,3.1147866,3
9.5662365,13.460952,3.033042,3
9.26775,14.307722,3.0870037,3
8.657163,13.887212,4.2745414,3
-9.11339,9.960208,0.5944985,0
-4.297243,5.3926635,11.626735,2
16.594412,-8.284615,-10.759712,1
16.601059,-8.290036,-10.767682,1
4.898254,5.061736,-2.6213036,1
-5.6548786,19.299809,3.61201,2
-2.7742329,-11.453267,5.4220576,2
19.13926,3.7624924,9.442977,4
1.6091096,-8.714522,14.111294,4
-11.041376,-8.061024,-2.6245785,2
-1.5854387,10.504411,16.908667,4
-5.706215,19.350655,3.6256685,2
-5.67734,19.322197,3.618826,2
-5.6871686,19.331406,3.6093862,2
-5.6626,19.307566,3.6289537,2
-5.6882386,19.332716,3.606123,2
-5.708019,19.35289,3.58618,2
-9.017651,10.005391,0.13579233,0
-11.3033,-2.7547004,3.6599848,2
-11.307374,-2.733572,3.673839,2
16.643661,-8.333575,-10.808871,1
-0.84903926,3.5259702,-5.496648,1
8.137127,-1.9798789,12.599904,4
-5.5748286,11.596416,-15.012239,1
16.118103,5.073009,-4.9001465,1
1.178932,-15.153831,1.2524506,1
-4.0578504,-11.458037,-7.755123,2
11.258795,-16.727013,6.161725,1
19.566412,-6.5714526,4.2696805,1
10.158589,-13.344705,-9.894949,1
-5.4605064,17.468622,-7.9493923,0
-5.253991,17.244696,-7.999965,0
-5.4743276,17.5146,-8.058547,0
13.675274,17.755741,-15.826536,1
-9.061399,10.326191,0.3728885,0
-4.349107,5.0353622,11.80282,2
22.188103,9.037788,-3.4593954,1
-4.9838266,14.865821,6.641555,2
1.7507689,3.6970346,-0.465882,1
-10.888846,6.547337,13.928645,0
20.361137,1.112395,-8.086277,1
21.111673,-0.7306774,-13.948368,1
12.432074,-0.21228662,-14.547455,1
7.7442513,-11.36476,12.351818,4
-1.4553099,10.68616,16.747868,4
9.320579,13.259801,3.445909,3
9.327091,13.608922,3.2644093,3
9.794014,13.73478,3.6264935,3
8.30827,14.020999,3.5962157,3
8.906064,13.252513,2.9840274,3
9.385512,13.401874,2.9692364,3
-9.218385,10.345383,0.94565094,0
-0.61307675,11.608292,-10.321259,1
20.55602,-3.0222135,-1.9042245,1
13.8367195,-1.7200412,13.968886,4
2.484932,8.238668,-1.7552941,1
-3.949232,17.366123,-5.4073453,1
-3.9495845,17.366117,-5.407794,1
16.558228,9.594106,-1.6021286,1
10.85085,-11.279807,-3.2156916,1
8.3561325,13.372218,3.4249966,3
8.980674,13.678577,3.6848855,3
8.782747,14.660525,3.693059,3
9.732165,13.672503,2.71402,3
9.0729265,14.574866,3.104618,3
9.131773,14.556215,3.7609892,3
8.453707,14.811345,3.3328168,3
9.423351,13.575149,2.721006,3
-9.497032,10.216133,0.14992039,0
11.203125,-3.249543,8.368732,1
14.714992,6.265492,16.696299,4
3.35363,-6.0278916,-7.720399,1
2.533783,-3.8943944,2.3818204,1
-2.5362105,0.05200406,1.4959139,2
10.6627655,10.788333,-11.81427,1
-2.3701072,0.5892244,17.269855,4
21.078247,-0.82224816,-14.000961,1
12.655053,0.045551505,-14.7412,1
7.5678444,-11.4017725,12.5151415,4
15.727802,-4.2645,10.00571,4
5.5004725,0.9220155,-13.415428,1
-2.5584636,-3.2742307,-11.07083,1
9.220782,13.183553,3.8889868,3
9.110967,14.1556015,3.192907,3
8.485414,13.853508,3.9087687,3
-9.161863,9.818122,0.07421517,0
-4.323179,5.1276937,11.887887,2
22.172644,9.058924,-3.437231,1
4.9049873,-1.4185371,15.691942,4
-0.735952,0.11072298,-2.9155316,1
-10.834097,6.6185503,13.92704,0
-2.76478,-11.443778,5.4125566,2
19.328226,3.9515224,9.438585,4
1.6913244,-8.632533,14.029274,4
-10.96395,-7.983026,-2.546811,2
-1.6103009,10.732504,16.875248,4
5.6715956,0.7648011,-13.504945,1
-2.556475,-3.2531164,-11.094532,1
9.624664,13.676933,3.7379436,3
8.650701,14.214912,2.9419382,3
8.851951,14.552835,4.110657,3
9.316267,13.09468,3.1824064,3
-9.440581,10.19122,0.41312307,0
-11.370682,-2.7516198,3.650733,2
-11.255542,-2.5764813,3.8354719,2
16.668293,-8.358729,-10.837307,1
7.572223,3.4178758,1.664557,1
8.322885,-2.1784227,12.784541,4
-5.4384933,11.454236,-15.159637,1
16.187748,5.141935,-4.831868,1
1.1796203,-15.154658,1.2532483,1
-4.050953,-11.469267,-7.746681,2
11.199615,-16.667788,6.220842,1
19.582624,-6.5600142,4.2602553,1
10.143332,-13.329452,-9.87987,1
-5.327787,17.438469,-8.06693,0
-5.51233,17.381832,-7.8120766,0
-5.457841,17.39718,-7.8443894,0
13.649133,17.781889,-15.8527,1
-8.978641,10.03443,0.31633532,0
16.96324,14.363796,-9.985771,1
9.097845,-1.1293266,0.8770689,1
11.3769245,16.231077,-10.751605,1
-1.5661653,0.041783527,-3.1559153,2
13.449483,4.145881,0.7138488,1
-3.4518342,-14.389469,-10.19636,2
19.362398,3.9852037,9.596761,4
1.6756048,-8.648327,14.045025,4
-10.973822,-7.9921803,-2.5271997,2
-1.4943932,10.673191,16.765198,4
9.792981,13.720368,3.6353667,3
9.838633,13.910392,3.291257,3
8.8105955,14.46318,2.7975407,3
8.072121,13.948698,3.8573775,3
9.015199,14.230512,3.617927,3
9.856632,13.4416275,3.2223675,3
-9.264826,10.210796,0.21596575,0
4.2972674,10.79098,-7.554082,1
-4.428225,4.9778123,11.763953,2
-7.913082,13.313939,8.118579,2
-5.413516,14.2514,0.6475647,2
-0.71005905,-7.814004,8.865418,2
-0.7095426,-7.8148026,8.866012,2
10.467704,10.9805975,-11.618029,1
-2.8130608,-4.3045173,8.278929,2
10.522508,17.924543,-7.268657,1
-10.174154,-6.8318877,-2.1550274,2
16.756258,9.795224,-1.4794656,1
10.536176,-11.108917,-3.2820156,1
10.946468,-11.335911,-3.2956893,1
10.826262,-11.305182,-3.22004,1
10.72741,-10.996724,-3.1050127,1
10.830213,-10.957357,-2.9296622,1
-9.536451,10.342255,0.5262634,0
16.685846,9.723314,-1.5132958,1
9.192592,13.409338,4.156247,3
8.208105,13.721767,3.135335,3
-6.6402044,-0.30679405,-14.679736,1
8.478071,13.653797,2.6642697,3
9.272917,13.153691,3.6361601,3
9.088449,14.206103,3.6615028,3
8.155454,14.478754,3.8282392,3
8.681658,14.618741,3.0261862,3
9.100791,13.365059,3.2824178,3
8.8824415,13.869074,3.9353895,3
8.491753,13.658749,2.7515697,3
9.845927,13.457654,3.1990507,3
9.115669,14.792485,3.617421,3
8.905709,13.558838,3.0190823,3
9.3969965,14.1321125,3.4863405,3
-9.704316,10.380148,0.5566387,0
-10.464521,1.6547275,-9.212683,2
-4.3951116,5.018423,11.791444,2
13.445607,1.4620607,2.7157314,1
1.8128004,10.630577,-16.314852,1
7.5623336,-0.5974307,-1.7406546,1
7.924824,-0.73814785,-1.133039,1
-12.097818,8.080762,-12.755276,2
13.272536,7.7130914,-13.297334,1
2.8243089,-8.55025,-16.750305,1
8.8993845,6.063598,-16.583868,1
19.041677,8.830424,-15.8927965,1
7.0799823,14.57334,-16.555256,1
19.220749,-2.4925244,11.435206,4
7.0363503,-8.483088,16.389463,4
4.855332,20.22412,-10.896492,1
4.8053594,20.1756,-10.884785,1
-9.1641035,10.263269,0.4462935,0
2.9451144,2.2530866,-3.879571,1
1.5668616,8.952232,-8.446552,1
-10.180511,-6.830118,-2.1676877,2
16.698341,9.736049,-1.4971337,1
10.842579,-11.255241,-3.4653606,1
10.982299,-11.157464,-3.306394,1
10.852819,-11.293013,-3.5661662,1
10.798996,-10.940462,-2.9531944,1
8.989394,14.137383,3.3602602,3
9.452763,14.423744,3.8743606,3
9.403748,13.117459,3.282359,3
8.3425045,14.548633,2.8444095,3
9.212738,12.999732,3.5936062,3
8.570631,13.653036,3.0503387,3
8.784027,14.107053,4.357201,3
9.158176,13.491801,2.6206896,3
-9.691461,10.414055,0.49524373,0
-4.292143,5.159558,11.91812,2
22.198015,9.027318,-3.4698026,1
-4.9721165,14.855653,6.6299424,2
1.7365884,3.6827,-0.47960436,1
-10.911261,6.547153,13.892161,0
20.358713,1.109802,-8.088656,1
21.091097,-0.8923057,-14.114578,1
12.380252,-0.26692897,-14.497395,1
7.7388234,-11.385011,12.357747,4
-1.4801472,10.685825,16.749447,4
9.073415,14.452463,3.3794067,3
9.609183,14.15866,3.2999387,3
8.314266,13.192285,3.9738028,3
9.40514,13.284838,4.347537,3
8.06397,13.7950115,2.9739969,3
9.246508,14.333115,3.0487912,3
-9.174593,10.599692,0.2829607,0
-0.9813174,-10.534142,0.20515375,2
-7.36969,-7.6195574,16.013178,4
-11.588435,-4.9926534,-9.237554,2
-3.0552607,11.557144,9.470088,2
9.285134,-2.583452,-6.5724225,1
-7.1980658,2.5768595,-3.422179,2
10.80749,10.646031,-11.959983,1
-2.3027298,0.6564801,17.33753,4
21.135952,-0.7880837,-13.991613,1
12.431368,-0.17400824,-14.494202,1
7.688253,-11.337635,12.395233,4
15.722033,-4.2702956,9.999914,4
5.602793,0.80753714,-13.383658,1
-2.5809138,-3.214502,-11.100297,1
9.36007,14.347567,3.817392,3
9.066959,13.06618,3.728687,3
-9.12708,10.627053,0.19960451,0
7.789024,-3.4045188,-17.360342,1
2.974985,-10.414237,-8.401366,1
-16.0095,4.0756907,2.9267628,2
2.8747454,15.754384,-11.857997,1
23.215881,2.3955874,1.0163019,1
-2.9052706,-11.583791,5.553222,2
19.184433,3.8077445,9.462354,4
1.710097,-8.613717,14.01053,4
-11.001655,-8.014559,-2.5669327,2
-1.4568475,10.685487,16.745384,4
8.63342,14.30273,3.1452112,3
8.172616,14.1677,4.067992,3
9.092102,14.008419,3.610755,3
8.517433,13.124188,3.5716636,3
9.612425,14.193575,2.741143,3
8.899577,14.224759,4.0132694,3
-9.007006,10.045125,0.74505615,0
3.740748,9.861039,-7.8544517,1
-1.3320155,-5.4574533,-3.3777378,2
-5.437037,15.121358,7.1327224,2
1.2409177,-4.164634,-2.8142157,1
0.55072194,0.4546307,2.4575257,2
2.944649,2.252524,-3.879266,1
0.3551041,0.23893872,4.0295744,2
-2.895393,-4.3918524,8.1944685,2
10.503229,17.905169,-7.292192,1
11.81672,-3.5955465,3.147023,1
17.056347,10.101317,-1.3593087,1
10.763826,-11.256239,-3.3556087,1
10.863159,-11.092208,-3.4782774,1
10.805102,-10.933096,-2.9774299,1
10.736543,-11.175919,-3.3057737,1
10.939668,-11.066417,-3.2516296,1
-9.497976,10.13686,0.15325484,0
-11.365577,-2.5517612,3.8349912,2
-11.305576,-2.4637728,3.8831956,2
16.636404,-8.326232,-10.812185,1
-6.316456,-5.792999,7.1234775,2
8.369267,-2.2261658,12.807021,4
-5.4336557,11.461434,-15.164413,1
16.204788,5.158991,-4.8151608,1
1.2918754,-15.266879,1.3654681,1
-4.0606074,-11.4621,-7.7568393,2
11.273396,-16.7416,6.147098,1
19.532928,-6.6065035,4.304883,1
10.146794,-13.33289,-9.88265,1
-5.4710894,17.399519,-7.887547,0
-5.3401384,17.325912,-7.909066,0
-5.4359026,17.370077,-7.90018,0
13.579864,17.851189,-15.921997,1
-9.351448,10.075596,0.507644,0
-0.61700416,11.60396,-10.3169155,1
20.575256,-3.0029633,-1.8850461,1
13.788549,-1.6718944,13.920818,4
4.57828,-1.4039603,-8.860191,1
1.576375,8.961624,-8.437438,1
16.54252,9.578351,-1.6167779,1
-4.5194454,-0.62174356,-12.381805,1
10.792978,-11.084767,-3.4316578,1
9.186811,14.536933,3.5747232,3
9.003659,13.499188,3.0875013,3
9.065138,13.928832,3.8665178,3
8.680021,14.228415,3.003941,3
9.0058155,13.791137,2.831895,3
9.029858,14.277122,3.8731198,3
9.527621,13.697516,3.8607326,3
8.998088,14.183457,2.6236906,3
-8.901487,10.214899,0.40957755,0
11.202946,-3.2493453,8.368454,1
14.718946,6.26943,16.700323,4
3.2930903,-6.0967374,-7.662472,1
4.7861996,5.1235337,-2.092883,1
-2.6667733,-0.076142214,1.3669386,2
10.790093,10.663056,-11.942469,1
-2.342239,0.6168986,17.298094,4
21.099695,-0.8048759,-14.017442,1
12.625451,0.014339111,-14.712753,1
7.622165,-11.3675375,12.466848,4
15.720487,-4.2717557,9.998438,4
5.5359507,0.8831966,-13.3977785,1
-2.5765889,-3.1831734,-11.156621,1
9.005578,13.89646,2.942301,3
9.040106,13.619881,3.0484478,3
8.957704,14.399629,3.1418478,3
-9.172479,9.794892,0.06106895,0
4.2977886,10.791677,-7.5530314,1
-4.4356227,4.9701304,11.757044,2
-7.9133663,13.314155,8.1190605,2
-5.4134593,14.251461,0.6475592,2
-0.70895934,-7.8152404,8.864755,2
-0.70711786,-7.8172965,8.86547,2
10.477938,10.970299,-11.628205,1
-2.824656,-4.315932,8.267655,2
10.501111,17.903051,-7.2934384,1
10.53623,17.939165,-7.232621,1
16.74209,9.780873,-1.4860045,1
10.654925,-11.015237,-3.4080007,1
10.9026165,-11.313971,-3.3831391,1
10.885054,-11.089543,-3.0771954,1
10.788752,-10.905035,-3.27817,1
10.879194,-11.1389475,-3.122501,1
-9.439429,10.075527,0.48555952,0
7.775237,-3.3908887,-17.374224,1
2.994646,-10.433897,-8.38478,1
-16.013987,4.0713143,2.9223316,2
2.8881059,15.767092,-11.842044,1
23.222612,2.4036112,1.0241196,1
-2.9028382,-11.581357,5.5508013,2
19.32357,3.9466367,9.534706,4
1.6731956,-8.650688,14.047478,4
-11.02316,-8.041165,-2.5932233,2
-1.4613539,10.436547,16.984024,4
8.942883,13.429007,4.013729,3
9.861735,14.070561,4.1256247,3
8.894687,13.895479,3.4842386,3
9.048995,14.854363,3.2162607,3
9.283896,13.899651,4.315395,3
9.742136,13.647075,2.7148242,3
-8.725598,10.103898,0.6130139,0
-4.1375155,5.2240634,12.063417,2
22.182909,9.042698,-3.4544575,1
4.906175,-1.4183048,15.69429,4
-0.72666997,0.10175612,-2.906631,1
-10.851488,6.630949,13.957863,0
-2.3981953,0.5610253,17.2418,4
21.114443,-0.7821754,-14.006318,1
12.569708,-0.11606936,-14.662011,1
7.7757874,-11.3356085,12.321726,4
-1.6019309,10.519022,16.970964,4
-2.5042582,-3.3112261,-11.04245,1
8.843228,13.886549,2.2510045,3
8.785786,13.403308,3.3379176,3
8.523652,13.694404,4.0540776,3
8.876115,13.190089,3.6778743,3
9.283342,14.044894,3.7469096,3
-9.429455,10.121271,0.58497125,0
-9.307246,5.6710515,-8.08731,2
-1.3320289,-5.457465,-3.3777494,2
-5.4397764,15.134041,7.134553,2
-2.8519137,4.6353316,1.6718203,2
-1.9993577,-4.363501,1.3376322,2
8.074681,-0.8104349,-0.9538747,1
0.35596234,0.2465228,4.0366035,2
-2.8947709,-4.3912134,8.195058,2
10.51438,17.916376,-7.2772784,1
11.836359,-3.6150534,3.1278796,1
17.051592,10.096481,-1.3628036,1
10.446722,-11.276457,-3.1569939,1
10.649218,-11.003926,-3.4221,1
10.684987,-11.148489,-3.195155,1
10.893472,-10.920094,-3.5202403,1
10.593328,-11.126984,-3.3188193,1
-8.716225,10.166194,0.6062304,0
-4.244209,5.2153206,11.942828,2
22.162954,9.061493,-3.4350286,1
4.923804,-1.4017134,15.673801,4
-0.72674334,0.101841114,-2.9067185,1
-10.86101,6.572809,13.88742,0
-2.3619041,0.59735245,17.278257,4
21.140017,-0.7315457,-13.951242,1
12.532666,-0.07032609,-14.606694,1
7.611697,-11.373282,12.473441,4
-1.7119085,10.592086,16.841059,4
-2.5591934,-3.2523513,-11.075453,1
8.754958,14.562279,4.130451,3
9.261773,13.053896,3.5906825,3
9.052946,14.679492,3.0820284,3
8.915062,13.3777275,3.9392788,3
8.2825365,14.431512,2.857335,3
-9.5318365,10.096566,0.33906066,0
-10.483038,1.6621127,-9.231422,2
4.832637,5.954154,-17.25734,1
0.507919,15.757786,-3.9772453,1
-3.0356576,11.537519,9.4897375,2
1.9769248,15.390924,-15.111494,1
8.236918,-0.8948637,-0.8464666,1
-12.12238,8.056226,-12.779826,2
13.261368,7.7019825,-13.308478,1
2.8320482,-8.54237,-16.75832,1
8.900961,6.0618296,-16.584307,1
19.040804,8.8295355,-15.893493,1
7.095902,14.557056,-16.57026,1
19.226757,-2.4983826,11.441179,4
7.040852,-8.487584,16.385519,4
4.8182983,20.180883,-10.896819,1
4.83505,20.208776,-10.909054,1
-9.032896,9.926229,0.28652593,0
-4.3832912,5.1074033,11.856614,2
22.183987,9.041274,-3.455873,1
4.913293,-1.409854,15.685069,4
8.533907,9.039301,-5.0095143,1
-10.993341,6.4636474,13.830402,0
20.370262,1.1213704,-8.077104,1
21.172762,-0.91637075,-14.06043,1
12.4155855,-0.060900956,-14.4695835,1
7.648952,-11.399694,12.444052,4
-1.6113286,10.747084,16.817377,4
8.354336,14.028407,3.4457777,3
8.314521,13.847619,3.0107133,3
9.408842,14.4323225,3.874033,3
8.904474,14.443564,3.914107,3
9.551096,14.685871,3.4221141,3
8.576907,13.695356,3.869147,3
-9.070406,10.064117,0.50194895,0
-11.413507,-2.6710024,3.7458196,2
-11.309968,-2.6195402,3.780197,2
16.689287,-8.3785305,-10.848443,1
-6.5003743,-5.79028,6.6843123,2
8.306669,-2.161232,12.771108,4
-5.4661,11.485682,-15.131103,1
16.180084,5.1342015,-4.8399687,1
1.2052296,-15.180184,1.2787838,1
-4.0342283,-11.48426,-7.730573,2
11.196378,-16.664598,6.22417,1
19.616442,-6.5202804,4.218214,1
10.124618,-13.310708,-9.860791,1
-5.2576466,17.520853,-8.09948,0
-5.3631806,17.327267,-7.9183517,0
-5.433898,17.514288,-7.9552975,0
13.624795,17.806274,-15.877104,1
-9.105534,9.88113,0.44320297,0
3.4508765,1.3528557,5.2780333,2
3.4489374,1.3547757,5.2758026,2
3.4389637,1.3651303,5.265598,2
8.210594,2.035677,-5.8449574,1
6.4415755,3.5087636,-7.1639347,1
16.5352,9.570716,-1.6171415,1
-4.519706,-0.62085086,-12.382119,1
10.928323,-10.96601,-3.297251,1
8.793368,13.6705265,4.0776396,3
9.625578,14.533901,3.0902975,3
9.142348,14.382299,3.8382504,3
9.2122555,14.570848,3.1493375,3
8.061308,13.55443,3.2772017,3
9.105279,14.196177,3.515922,3
9.5589905,14.245432,3.6142952,3
8.850732,13.877904,2.2680883,3
-9.303977,10.094135,0.6009237,0
